795481,304787
4285074,5563564
6099989,3455428
2311365,2973632
1360004,5280431
19917,3541942
3747599,5821530
6597125,5268405
3643759,29770
3849126,7215868
3333706,5008971
4441992,2350654
1766075,1924035
6010842,3218946
67506,1594970
5685534,5606726
2666305,6699948
6632907,3900359
7520584,4529536
1572565,990878
6259616,7132334
1633811,1185695
1247182,4932218
5005310,1001902
2147871,2358102
6832332,1195568
7449797,5753717
771875,290919
6270103,2533294
2593186,570593
40000,3059199
1838459,1029226
5399133,428936
6204013,1417255
4177500,2724085
3032716,1096952
3611067,50669
7537343,5698341
4934489,3947571
7185503,4476839
2855613,354770
672846,3457459
147457,6369088
2179281,5204220
7168686,2150726
3007690,1948563
1822873,1092392
5572303,4173412
2101678,1182233
6155129,1656189
646727,1471083
7096803,7112640
7310506,7942700
1993923,7309679
796826,7725681
5899779,1057030
7207220,5615093
3909062,7236374
7800117,7800117
90356,439414
868023,263976
2540998,2191481
6858107,2085233
570593,2680405
7311319,7770926
3277995,20537
6112855,3377971
7295763,3382139
6390213,4121789
6190593,6688901
5650334,5162639
4104635,6870186
18828,1945337
1958295,7395023
3675598,7590725
6572215,6572215
3087021,6670835
3705069,5475353
3366791,3366791
391487,406117
579645,1991663
908532,7842993
2246944,5486407
5018180,5321576
4029281,7332867
5467981,7092660
732421,3270805
3299429,3438146
5108255,3451157
3354783,2210934
7159644,2665480
5278560,2870950
4139065,6598499
7394182,1465722
1252747,7886161
3832032,5893604
3473105,346877
109801,3728587
1213184,3188168
2298598,2087050
638314,381024
925970,7361582
4782505,3873055
5171291,1541122
1129257,2128568
3328949,3328949
1865958,5291251
7106144,3234694
7263812,1639152
3850346,1361104
3467207,8146390
5871931,5775503
4977245,4977245
5171995,4503152
7233762,4870321
4528602,4883644
5061475,6990442
5204194,123668
4735760,7993578
302163,6018501
5481301,2186355
3336378,3817466
5837954,5617074
1937777,6582678
5092109,5276046
726337,6612928
4737713,7653110
3175395,3675448
6388514,7175854
2281772,1590329
43001,8203049
1239879,1893576
5375193,265595
6981117,1026171
6663447,6182787
3831092,2934150
5375237,3455499
5543030,1101230
7327765,3950781
4399020,7210830
6983126,1434584
6745124,5535849
3285392,747855
3120332,4087039
3392955,7842933
2944964,3697930
7673658,3654705
3089773,4109357
1424953,239896
5080459,7791366
6539077,5702159
6680972,7877129
4144111,4773570
6633904,7511356
4813342,7319819
4261954,199733
546849,67704
4902663,4089956
2214051,1638693
5076767,5246370
1683882,6855616
4098496,955062
1531465,6393779
7046522,5895925
7954164,8165557
7180332,3900024
7647658,7238395
1210390,3543488
3577261,650002
1216052,4971999
1293444,4867136
3509829,8190564
4262905,2198902
5994020,8018042
1753748,3161182
5009019,5906652
990028,4118818
3768622,7922612
4797974,588561
1615740,329827
723290,5865617
8085161,8110098
2494539,7482348
7472179,7832070
2402557,6513715
4611583,2791525
6201243,687016
1872502,6369386
5391967,2156925
3587705,700661
5579146,1269458
374051,7220336
5533828,5533828
5809504,6263793
1321669,5448189
6483168,7138515
6528412,5926789
7975244,129231
3023131,5322973
5051830,7119024
3404202,497130
6759247,6884350
5545748,1227694
2196804,665508
7523414,5435548
1331154,1139743
282175,4907717
3874249,1499976
1551224,1876801
7520845,5623741
479233,4665905
5254113,388991
4498744,6030263
2733022,7878577
4590258,5500812
3510268,6738583
2518852,611085
5262137,3711168
4608541,1572821
7151011,2335641
4017038,1032783
3053609,3053609
7679206,374411
291648,3337980
2214438,2376291
4902179,3415001
2430816,1028570
7569498,708620
5096889,4431889
6273799,1353056
2046695,7068870
2604901,7683862
6952994,1530897
3565239,4615370
3975864,3673804
6884779,7845299
845735,3535621
3767695,3990646
4710108,5469247
7459897,6069627
6942265,7466789
7397365,567011
1849924,3707556
416414,7906361
259727,7168672
3926476,1237633
7513073,7513073
3924226,3459341
5251129,1976988
6358876,4006036
5397451,6563401
2016891,3012872
5898580,5950738
6474970,7464231
4818443,5364638
6129881,6129881
361456,1861312
2429547,2883994
8006797,271888
7010964,7010964
4713935,6839813
3937039,7850553
1805020,4123163
4154964,4154964
3564070,3562718
3962012,6138158
7120222,1473939
5146759,2484872
4580013,876527
7784259,7615323
5132188,2223888
3787600,5133017
1760320,1489778
8012455,8109498
1400883,7726747
3716512,3076432
1954747,3002027
2400212,6211252
5535341,1982776
7539985,7561754
6155490,1262085
1444439,6911726
2514259,5260526
7930185,7858335
7339214,1544714
4805485,2802204
862345,6334120
7210694,4553845
5451537,7294753
6097193,1687525
2712480,5337153
1903611,7295497
5563226,5090419
6959580,6736094
996510,3948088
6504985,7060074
4650291,1191980
5601396,7495124
114707,6720690
6538557,5116588
2657852,2280770
1091878,346319
5363865,1127391
4502382,3597041
